title,link,published,description
Surrey swimming lake could close amid plan to allow in polluted Thames water,https://www.theguardian.com/environment/2024/oct/11/flood-defence-plan-surrey-swimming-ferris-meadow-lake,"Fri, 11 Oct 2024 12:18:24 GMT","<p>50,000 people sign petition against creation of channel for river water through Ferris Meadow Lake</p><p>A freshwater lake that attracts more than 30,000 swimmers a year is under threat of closure from an Environment Agency (EA) plan to reduce flooding that will channel in polluted river water, according to campaigners.</p><p><a href=""https://www.change.org/p/prevent-the-river-thames-scheme-from-flowing-into-shepperton-open-water-swimming-lake"">Almost 50,000 </a>people have signed a petition calling on the EA and Surrey county council to reroute the flood channel away from the lake, which is a site of nature conservation. But the EA and Surrey council seem likely to press ahead with the 50-metre wide channel, bisecting the lake and feeding river floodwater into its centre.</p> <a href=""https://www.theguardian.com/environment/2024/oct/11/flood-defence-plan-surrey-swimming-ferris-meadow-lake"">Continue reading...</a>"
‘It’s mindblowing’: US meteorologists face death threats as hurricane conspiracies surge,https://www.theguardian.com/us-news/2024/oct/11/meteorologists-death-threats-hurricane-conspiracies-misinformation,"Fri, 11 Oct 2024 10:00:53 GMT","<p>Storms Helene and Milton have triggered rise of misinformation stoked by Trump and fellow Republicans</p><p>Meteorologists tracking the advance of <a href=""https://www.theguardian.com/us-news/hurricane-milton"">Hurricane Milton</a> have been targeted by a deluge of conspiracy theories that they were controlling the weather, abuse and even death threats, amid what they say is an unprecedented surge in misinformation as two major hurricanes have hit the US.</p><p>A series of falsehoods and threats have swirled in the two weeks since <a href=""https://www.theguardian.com/us-news/hurricane-helene"">Hurricane Helene</a> tore through six states causing several hundred deaths, followed by Milton crashing into Florida on Wednesday.</p> <a href=""https://www.theguardian.com/us-news/2024/oct/11/meteorologists-death-threats-hurricane-conspiracies-misinformation"">Continue reading...</a>"
UK academies ‘very sorry’ for policies saying pupils must attend when unwell,https://www.theguardian.com/education/2024/oct/12/uk-academies-very-sorry-for-policies-saying-pupils-must-attend-when-unwell,"Sat, 12 Oct 2024 09:00:21 GMT","<p>Parents force U-turn on hardline approach that included ban on absence for period pains without medical information</p><p>Parents have forced three ­academies to abandon hardline attendance policies in which pupils were told to come in even when unwell and were banned from missing school for period pains without further medical information.</p><p>The headteacher of Neale-Wade academy in the market town of March, Cambridgeshire, wrote to parents on Thursday apologising and retracting a previous letter that said that <a href=""https://www.bbc.co.uk/news/articles/cly4zd8xp74o"">absence for period pain would be marked as “unauthorised”</a> – meaning parents could be liable for fines or prosecution – unless the school had “medical information relating” to this.</p> <a href=""https://www.theguardian.com/education/2024/oct/12/uk-academies-very-sorry-for-policies-saying-pupils-must-attend-when-unwell"">Continue reading...</a>"
"Leeds sculpture celebrates 400 women, from suffragists to boxers",https://www.theguardian.com/uk-news/2024/oct/12/leeds-sculpture-names-400-women-pippa-hale-ribbons,"Sat, 12 Oct 2024 14:37:41 GMT","<p>Ribbons, by Pippa Hale and initiated by Labour’s Rachel Reeves, bears names of Leeds women past and present</p><p>A public sculpture celebrating nearly 400 inspirational women has been unveiled in Leeds.</p><p>The work by the artist Pippa Hale, titled Ribbons, features the names of women voted for by the public. “It stemmed from this idea of celebrating lots of women, and also naming them,” <a href=""https://hellorayo.co.uk/hits-radio/west-yorkshire/news/ribbons-sculpture-leeds-celebrating-women/"">Hale said</a>.</p> <a href=""https://www.theguardian.com/uk-news/2024/oct/12/leeds-sculpture-names-400-women-pippa-hale-ribbons"">Continue reading...</a>"
‘We couldn’t grieve’: Dawn Sturgess’s parents await novichok inquiry answers,https://www.theguardian.com/uk-news/2024/oct/12/dawn-sturgess-parents-await-novichok-inquiry-answers,"Sat, 12 Oct 2024 05:00:18 GMT","<p>Exclusive: Caroline and Stan Sturgess hope investigation into daughter’s death will look at how safe the UK is now</p><p>The parents of the woman who died in the Wiltshire novichok poisonings have said they hope <a href=""https://www.dawnsturgess.independent-inquiry.uk/"">an inquiry into her death</a> will answer far-reaching questions about how the tragedy unfolded and allow the family, finally, to grieve fully for her.</p><p>Caroline and Stan Sturgess said they hoped the long-awaited inquiry, which begins in Salisbury on Monday, would scrutinise the actions of the UK and Russian governments and examine how safe the UK is from such attacks now.</p> <a href=""https://www.theguardian.com/uk-news/2024/oct/12/dawn-sturgess-parents-await-novichok-inquiry-answers"">Continue reading...</a>"
"Introduce cats and dogs gradually to prevent fighting, study finds",https://www.theguardian.com/lifeandstyle/2024/oct/12/gradual-introduction-puppy-cat-pets-dogs-trust-study,"Sat, 12 Oct 2024 09:39:09 GMT","<p>First meetings between new puppies and cats should be taken slowly, say Dogs Trust researchers</p><p>The key to stopping your pets from fighting like cats and dogs may lie in how you first introduce them to each other, research suggests.</p><p>People planning on taking a new puppy home to their cat should think about allowing them to get used to each other slowly, according to findings from Dogs Trust.</p> <a href=""https://www.theguardian.com/lifeandstyle/2024/oct/12/gradual-introduction-puppy-cat-pets-dogs-trust-study"">Continue reading...</a>"
UK’s top Catholic bishop urges faithful to lobby MPs to oppose assisted dying,https://www.theguardian.com/society/2024/oct/12/catholic-bishop-cardinal-vincent-nichols-assisted-dying-law,"Sat, 12 Oct 2024 09:03:29 GMT","<p>Cardinal Vincent Nichols says proposed bill could change medical duty of care into ‘duty to kill’</p><p>The UK’s highest-ranking Catholic bishop has urged churchgoers to lobby their MPs to oppose proposed changes in the law around assisted dying in England and Wales, warning people: “be careful what you wish for”.</p><p>In a letter to be read out in the churches of his diocese, Cardinal Vincent Nichols said the proposed changes risk bringing about “a slow change from a duty to care to a duty to kill” for medical professionals.</p> <a href=""https://www.theguardian.com/society/2024/oct/12/catholic-bishop-cardinal-vincent-nichols-assisted-dying-law"">Continue reading...</a>"
Search continues for man after rowing boat capsized in Thames,https://www.theguardian.com/uk-news/2024/oct/12/boat-capsize-missing-thames-surrey-sunbury-police,"Sat, 12 Oct 2024 09:59:13 GMT","<p>Surrey police still trying to find out cause of accident that led to six people entering the water at Sunbury Lock</p><p>The search is continuing for a man missing after a rowing boat capsized on the River Thames.</p><p>Emergency services were called to Sunbury Lock, Sunbury-on-Thames, at about 8.50am on Friday, Surrey police said.</p> <a href=""https://www.theguardian.com/uk-news/2024/oct/12/boat-capsize-missing-thames-surrey-sunbury-police"">Continue reading...</a>"
Carol Vorderman to leave LBC radio show after ‘health scare’,https://www.theguardian.com/culture/2024/oct/11/carol-vorderman-to-leave-lbc-radio-show-after-health-scare,"Fri, 11 Oct 2024 19:10:08 GMT","<p>Broadcaster says she was admitted to hospital and blames ‘burnout’ brought on by working seven days a week</p><p><a href=""https://www.theguardian.com/culture/vorderman"">Carol Vorderman</a> is to leave her Sunday LBC radio show after a “health scare” two weeks ago during which she was admitted to hospital.</p><p>The former Countdown co-host said she was following the advice of her family and friends after an incident that she attributed to “burnout” brought on by seven-day working weeks.</p> <a href=""https://www.theguardian.com/culture/2024/oct/11/carol-vorderman-to-leave-lbc-radio-show-after-health-scare"">Continue reading...</a>"
England’s hair salons face recruitment crisis as gen Z shuns profession,https://www.theguardian.com/business/2024/oct/12/england-hairdressers-salons-recruitment-crisis-gen-z-shuns-profession,"Sat, 12 Oct 2024 04:00:14 GMT","<p>Owners say it’s almost ‘impossible’ to hire new stylists after 70% decline in people enrolling in apprenticeships</p><p>The Covid lockdowns that forced hairdressers to close for months taught us to truly appreciate having our hair cut by a professional, but salons are warning of staff shortages as gen Z shuns a career in the profession.</p><p>The number of trainees enrolling in hairdressing apprenticeships has declined by 70% over the last decade. This, combined with a wave of high street salon closures, means people in the UK could face a longer wait for an appointment in the years to come.</p> <a href=""https://www.theguardian.com/business/2024/oct/12/england-hairdressers-salons-recruitment-crisis-gen-z-shuns-profession"">Continue reading...</a>"
Woman jailed for life after murdering parents and living with bodies in Essex,https://www.theguardian.com/uk-news/2024/oct/11/woman-jailed-life-murdering-parents-bodies-essex-virginia-mccullough,"Fri, 11 Oct 2024 16:36:33 GMT","<p>Virginia McCullough, 36, kept bodies of her father and mother in house for four years after their deaths</p><p>A woman who murdered her parents and lived with their bodies for four years has been jailed for life with a minimum term of 36 years.</p><p>Virginia McCullough, 36, poisoned her father, John McCullough, 70, with prescription medication that she crushed and put into his alcoholic drinks, the prosecutor Lisa Wilding KC told Chelmsford crown court. She then murdered her mother, Lois McCullough, 71, the following day.</p> <a href=""https://www.theguardian.com/uk-news/2024/oct/11/woman-jailed-life-murdering-parents-bodies-essex-virginia-mccullough"">Continue reading...</a>"
